"","time","X18.03","X28.03","X32","X40","X44.06","X45.06","TP","N2.Ar","O2.Ar","N2.O2","O2..uM.","O2.Sat....","Temp..C.","Calphase..C.","TCphase..C.","C1..C.","C2..C.","inlet","sock","outlet","MS","flow"
"118581",2017-06-23 16:15:00,7.16914346895075e-09,3.84982869379015e-07,9.08832976445396e-08,3.67107066381156e-09,1.94865096359743e-10,2.79145610278373e-12,3.79952890792291e-06,104.870733029122,24.7569616662741,4.23600961233833,321.537458244111,104.820417558887,16.1831177730193,28.1339079229122,29.314608137045,33.7977623126338,4.4832591006424,15.3946958621413,15.4909708489936,15.4952613460171,46.106474850364,99.9241832637473
"123251",2017-06-23 16:25:00,7.16912017167382e-09,3.85384120171674e-07,9.1050643776824e-08,3.67396995708155e-09,1.94989270386266e-10,2.78922746781116e-12,3.80508583690987e-06,104.89638942103,24.7836419686266,4.2324856072618,322.378263948498,105.020306866953,16.1498733905579,28.119169527897,29.3013948497854,33.783186695279,4.48179184549356,15.3636659943562,15.4574918304721,15.4644887380901,46.0684855714163,100.017675677082
"12791",2017-06-23 16:35:00,7.17835117773019e-09,3.87297644539615e-07,9.16631691648822e-08,3.6978800856531e-09,1.97132762312634e-10,2.83749464668094e-12,3.79194860813705e-06,104.735042771092,24.7893974166167,4.22499192074304,325.687426124197,105.105325481799,15.7087087794433,28.1942462526767,29.3682376873662,33.8408501070664,4.47264239828694,14.943948750364,15.0278035401071,15.0447637985439,46.1037647326552,99.9683125526552
"132581",2017-06-23 16:45:00,7.15238197424893e-09,3.86989270386266e-07,9.14600858369099e-08,3.68701716738197e-09,1.93697424892704e-10,2.79364806866953e-12,3.78184549356223e-06,104.955548630472,24.8063238553219,4.23099834104292,322.425699570815,104.827339055794,16.056321888412,28.1572768240343,29.3351759656652,33.8098090128755,4.47449785407725,15.2663568330043,15.3751746579614,15.3641057488197,46.117787832382,100.002489728004
"137241",2017-06-23 16:55:00,7.15160944206009e-09,3.86575107296137e-07,9.1431974248927e-08,3.68407725321888e-09,1.94165236051502e-10,2.78954935622318e-12,3.77545064377682e-06,104.919528305365,24.8157457112232,4.22794135603863,323.830939914163,105.11610944206,15.9812424892704,28.1411652360515,29.3209141630901,33.7971008583691,4.4761330472103,15.2016719447425,15.2936316891416,15.3017466798712,46.1269659612661,99.9391571361159
"14190",2017-06-23 17:05:00,7.15807280513919e-09,3.86488222698073e-07,9.15e-08,3.68428265524625e-09,1.93394004282655e-10,2.80107066381156e-12,3.75578158458244e-06,104.907631171306,24.8379706251392,4.22367969476017,323.709034261242,105.234014989293,16.0516723768737,28.1155182012848,29.2979357601713,33.7730278372591,4.47512205567452,15.26561624394,15.3658560976874,15.3648700597859,46.1980730669807,99.968323063833
"14657",2017-06-23 17:15:00,7.16678111587983e-09,3.86650214592275e-07,9.15596566523605e-08,3.68472103004292e-09,1.93839055793991e-10,2.80118025751073e-12,3.75594420600858e-06,104.933518393562,24.8486708507511,4.22290227161803,322.765103004292,105.092635193133,16.1257317596567,28.1161373390558,29.298652360515,33.7766287553648,4.47814163090129,15.3369448424464,15.4363111903004,15.4373834313519,46.165775545,99.9297412950644
"15123",2017-06-23 17:25:00,7.17157894736842e-09,3.86263157894737e-07,9.14236842105263e-08,3.68052631578947e-09,1.93710526315789e-10,2.84894736842105e-12,3.75342105263158e-06,104.941253718421,24.83940999,4.22478755997368,322.522157894737,105.074210526316,16.1529473684211,28.1128947368421,29.2960526315789,33.7744210526316,4.47836842105263,15.3577896921053,15.4617413984211,15.4638149873684,46.1888186813158,100.058057924737
"16327",2017-06-23 17:50:00,6.90332552693208e-09,3.94384074941452e-07,9.2519906323185e-08,3.7291569086651e-09,1.97409836065574e-10,2.85850117096019e-12,3.82779859484777e-06,105.760146324356,24.8101645792974,4.26277663507728,322.029913348946,105.056772833724,16.2171569086651,28.1027540983607,29.2865690866511,33.7681264637002,4.48155503512881,15.4205896173068,15.5225589946136,15.5263442462763,46.0918624845199,100.004513764262
"16754",2017-06-23 18:00:00,6.96609442060086e-09,3.91317596566524e-07,9.21669527896996e-08,3.71429184549356e-09,1.96961373390558e-10,2.86675965665236e-12,3.79997854077253e-06,105.348515552361,24.8128643896567,4.2457220472897,322.220660944206,105.112907725322,16.2143712446352,28.0972489270386,29.2817982832618,33.7633884120172,4.48149141630901,15.4183068015021,15.5206906562876,15.5236712285408,45.7727145744206,99.9744021028541
"172201",2017-06-23 18:10:00,6.76856223175966e-09,3.90163090128755e-07,9.20579399141631e-08,3.70918454935622e-09,1.96377682403433e-10,2.82628755364807e-12,3.78381974248927e-06,105.183435190558,24.8198114737339,4.23788150164378,321.857905579399,105.000626609442,16.2172489270386,28.1086587982833,29.2919141630901,33.7727017167382,4.48082188841202,15.4239137187124,15.5254364672318,15.5255523819742,45.5594917268884,99.9527422288841
"176861",2017-06-23 18:20:00,6.65002145922747e-09,3.88248927038627e-07,9.14761802575107e-08,3.68976394849785e-09,1.97682403433476e-10,2.78583690987124e-12,3.76414163090129e-06,105.214277972747,24.7896494320172,4.24428453173605,319.242298283262,104.488959227468,16.3720751072961,28.1333862660944,29.313678111588,33.8000064377682,4.4861652360515,15.5712595929614,15.6774231749785,15.6733995042489,45.5029226153648,100.004549938712
"181522",2017-06-23 18:30:00,6.59817596566524e-09,3.86751072961373e-07,9.09427038626609e-08,3.67557939914163e-09,1.98424892703863e-10,2.76087982832618e-12,3.7543991416309e-06,105.223083804077,24.742919040279,4.25265361140558,318.295345493562,104.438396995708,16.4897725321888,28.1163905579399,29.2987210300429,33.7908948497854,4.49225536480687,15.685713346824,15.790514181073,15.7886349925751,45.7082833225966,100.020407520472
"186181",2017-06-23 18:40:00,6.58987124463519e-09,3.85497854077253e-07,9.05903433476395e-08,3.6625321888412e-09,1.97611587982833e-10,2.72167381974249e-12,3.74920600858369e-06,105.261396947854,24.7355475644206,4.25547019886481,317.396594420601,104.475057939914,16.6406115879828,28.0840858369099,29.2700300429185,33.7677939914163,4.49801502145923,15.8315196554506,15.9353145883047,15.9348932362446,45.9598890971888,99.9344390100644
"190841",2017-06-23 18:50:00,6.5974678111588e-09,3.85051502145923e-07,9.04457081545064e-08,3.65817596566524e-09,1.96281115879828e-10,2.6825e-12,3.74826180257511e-06,105.261145447854,24.7255352874249,4.25718305078112,317.277379828326,104.441315450644,16.6430965665236,28.087135193133,29.2727210300429,33.7732274678112,4.50063948497854,15.836197031073,15.9363867638841,15.9395419278755,45.8057105595923,100.003505748627
"195502",2017-06-23 19:00:00,6.61324034334764e-09,3.84412017167382e-07,9.02525751072961e-08,3.65231759656652e-09,1.95356223175966e-10,2.66343347639485e-12,3.7455364806867e-06,105.25849933176,24.711819589485,4.25943908351931,316.917961373391,104.342478540773,16.6519012875536,28.0959484978541,29.2805278969957,33.7811180257511,4.50065665236052,15.8443780338197,15.9463674525966,15.9468926694206,45.9889487735837,99.9887233478541
"200163",2017-06-23 19:10:00,6.63306209850107e-09,3.83736616702355e-07,8.9979443254818e-08,3.64518201284797e-09,1.95738758029979e-10,2.66297644539615e-12,3.7393147751606e-06,105.260401525268,24.6838124920985,4.26434914971306,316.738802997859,104.343856531049,16.6794539614561,28.090608137045,29.2757837259101,33.7782826552463,4.50255032119914,15.8712595386081,15.9730302377516,15.9736579065096,45.8050989976445,99.941864563212
"204831",2017-06-23 19:20:00,6.66486021505376e-09,3.83432258064516e-07,8.98913978494624e-08,3.64322580645161e-09,1.96849462365591e-10,2.68215053763441e-12,3.74032258064516e-06,105.246443136129,24.6738764194839,4.26550054025376,316.668791397849,104.401178494624,16.7159870967742,28.077623655914,29.2641548387097,33.7680752688172,4.50369247311828,15.9061948720645,16.0088678836559,16.0091472670323,45.7064346152903,99.9587326635914
"20948",2017-06-23 19:30:00,6.69539614561028e-09,3.82717344753747e-07,8.98040685224839e-08,3.63655246252677e-09,1.97059957173448e-10,2.6441755888651e-12,3.7454817987152e-06,105.250957543683,24.6955612962527,4.26193768501713,316.812933618844,104.55303640257,16.76352248394,28.0528286937902,29.2420599571734,33.7463276231263,4.50419700214133,15.950944398394,16.0539667759529,16.0565283572591,45.8434996516917,99.9887255752034
"21415",2017-06-23 19:40:00,6.74089935760171e-09,3.82738758029979e-07,8.97995717344754e-08,3.63625267665953e-09,1.95597430406852e-10,2.62777301927195e-12,3.74668094218415e-06,105.261738337259,24.6955566035118,4.26237519480086,316.633802997859,104.469074946467,16.7523083511777,28.0636830835118,29.2517665952891,33.7553725910064,4.50375588865096,15.9387986637902,16.043287845546,16.0458986341113,45.9414046820985,99.931415269743
"21882",2017-06-23 19:50:00,6.79015021459227e-09,3.83154506437768e-07,8.98611587982833e-08,3.63967811158798e-09,1.94912017167382e-10,2.63963519313305e-12,3.74834763948498e-06,105.263789495279,24.6885974163519,4.2636597740794,316.787427038627,104.488334763949,16.7379656652361,28.0643733905579,29.2522982832618,33.7554978540773,4.50324892703863,15.9255160226609,16.0300239925966,16.0321255798927,45.9881380931974,99.963344435279
"22348",2017-06-23 20:00:00,6.80787553648069e-09,3.82864806866953e-07,8.98184549356223e-08,3.6369313304721e-09,1.96592274678112e-10,2.66521459227468e-12,3.75075107296137e-06,105.270225706438,24.6958869835837,4.26266179940987,316.833521459227,104.564461373391,16.7657532188841,28.0511759656652,29.2405386266094,33.7459163090129,4.505330472103,15.9524908112232,16.057687980794,16.0583139187554,46.0329327241845,99.9526640433476
"22814",2017-06-23 20:10:00,6.82420600858369e-09,3.83113733905579e-07,8.99113733905579e-08,3.64030042918455e-09,1.98268240343348e-10,2.68909871244635e-12,3.75587982832618e-06,105.243536285193,24.6986541515236,4.26110369278541,316.991980686695,104.713909871245,16.8099120171674,28.0270579399142,29.2191330472103,33.7270987124463,4.50801287553648,15.9964547222532,16.0995729640129,16.1019304140129,46.0221451532189,99.9472666515021
"23280",2017-06-23 20:20:00,6.85381974248927e-09,3.83991416309013e-07,9.01085836909871e-08,3.64783261802575e-09,1.98429184549356e-10,2.68942060085837e-12,3.76263948497854e-06,105.267595345279,24.7019525925751,4.26150844883047,316.831864806867,104.643188841202,16.8019399141631,28.0360343347639,29.2270128755365,33.7322746781116,4.50540987124463,15.9893658033262,16.0919453377468,16.0943141826824,46.0654974685622,99.997579420279
"23746",2017-06-23 20:30:00,6.87886509635974e-09,3.83899357601713e-07,9.00184154175589e-08,3.64462526766595e-09,1.97805139186296e-10,2.68085653104925e-12,3.76132762312634e-06,105.332430042612,24.6992184494861,4.26460544576874,316.832004282655,104.707665952891,16.8312012847966,28.0236745182013,29.2161884368308,33.7221391862955,4.50595289079229,16.0175195079229,16.1203892977088,16.1224001898929,46.0779475804925,99.9694783565739
"24213",2017-06-23 20:40:00,6.90431330472103e-09,3.83862660944206e-07,9.00100858369099e-08,3.64427038626609e-09,1.97660944206009e-10,2.69111587982833e-12,3.76105150214592e-06,105.336534198712,24.70107568103,4.26445073373391,316.632525751073,104.775482832618,16.8921545064378,28.0052553648069,29.1996845493562,33.7059613733906,4.50645493562232,16.0735772921459,16.1802268627468,16.1795041331545,46.1286161371459,99.9669954443562
"24679",2017-06-23 20:50:00,6.92832618025751e-09,3.83781115879828e-07,8.99927038626609e-08,3.6443991416309e-09,1.97465665236051e-10,2.68635193133047e-12,3.76115879828326e-06,105.298063976824,24.6912282065236,4.26459353136052,316.699356223176,104.852087982833,16.9168755364807,27.9925021459227,29.1883497854077,33.699143776824,4.51089699570815,16.0964177345279,16.202756432103,16.2052056966953,46.0239411715451,99.9555566808369
"25145",2017-06-23 21:00:00,6.93403433476395e-09,3.83635193133047e-07,8.99721030042918e-08,3.64386266094421e-09,1.9662660944206e-10,2.66974248927039e-12,3.76021459227468e-06,105.274273069099,24.6904649619743,4.26376174466094,316.767809012876,104.856620171674,16.9086266094421,27.9935557939914,29.1892918454936,33.7008090128755,4.51163733905579,16.0857082257725,16.1944327297425,16.1976266629828,45.8618178473391,99.9640417888841
"25611",2017-06-23 21:10:00,6.94469957081545e-09,3.83403433476395e-07,8.99339055793991e-08,3.64199570815451e-09,1.961330472103e-10,2.6662660944206e-12,3.75862660944206e-06,105.271724117811,24.6932547798927,4.26317688377682,316.917839055794,104.854918454936,16.8853090128755,27.9982274678112,29.193347639485,33.7039506437768,4.51047424892704,16.0621250796567,16.1712715907082,16.1761228378112,45.8394930601073,99.9956265294635
"26077",2017-06-23 21:20:00,6.95254817987152e-09,3.83597430406852e-07,9.00062098501071e-08,3.6448608137045e-09,1.95695931477516e-10,2.6661670235546e-12,3.7610278372591e-06,105.245390296146,24.6952494644968,4.26176597243469,316.772400428266,104.851925053533,16.9057987152034,27.9945610278373,29.1901734475375,33.6975438972163,4.50728051391863,16.0769613463812,16.1928129345182,16.1933531022056,45.8516209865096,100.017115607687
"265441",2017-06-23 21:30:00,6.96160944206009e-09,3.83903433476395e-07,9.00427038626609e-08,3.64688841201717e-09,1.96334763948498e-10,2.67414163090129e-12,3.76349785407725e-06,105.268236180472,24.6903832144421,4.26353136790343,316.862665236051,104.90289055794,16.9154270386266,27.987669527897,29.1837553648069,33.6930150214592,4.50922961373391,16.0904568523605,16.2008435169957,16.2045417103004,45.8932831727468,99.9369238637554
"270101",2017-06-23 21:40:00,6.973669527897e-09,3.8362017167382e-07,8.9956008583691e-08,3.64339055793991e-09,1.96173819742489e-10,2.67538626609442e-12,3.76068669527897e-06,105.295776574249,24.6922557489485,4.26432348215665,316.900199570815,104.915931330472,16.9157510729614,27.9860879828326,29.182517167382,33.6932403433476,4.51070600858369,16.0941464013734,16.2016200120172,16.204151530794,45.8578145436266,99.9565412157511
"274761",2017-06-23 21:50:00,6.97952380952381e-09,3.83595238095238e-07,8.99547619047619e-08,3.64238095238095e-09,1.96071428571429e-10,2.67738095238095e-12,3.75928571428571e-06,105.289213757143,24.694147757619,4.26373036440476,317.082214285714,104.975714285714,16.9155238095238,27.9797380952381,29.1768333333333,33.6896904761905,4.51283333333333,16.0966375447619,16.2006320052381,16.2063126345238,45.8995644702381,100.025250354762
"28683",2017-06-23 22:15:00,6.65375e-09,3.91051886792453e-07,9.09917452830189e-08,3.68450471698113e-09,1.97712264150943e-10,2.67837264150943e-12,3.84162735849057e-06,106.133889892217,24.6961003123349,4.29761180569104,316.870318396226,104.935283018868,16.9289811320755,27.9815660377358,29.1784033018868,33.6880495283019,4.50953301886792,16.0951717308019,16.2144632881604,16.2157689224528,46.0466572751651,99.9440741245991
"291072",2017-06-23 22:25:00,6.92025751072961e-09,3.86381974248927e-07,9.02888412017167e-08,3.65774678111588e-09,1.97195278969957e-10,2.68184549356223e-12,3.80259656652361e-06,105.634881573391,24.6845255258155,4.27939716606009,316.808064377682,104.984105150215,16.960508583691,27.9705364806867,29.1685858369099,33.6784678111588,4.50983261802575,16.1243305781116,16.245066107382,16.2472221150215,46.1282961610086,99.9331475009657
"295732",2017-06-23 22:35:00,6.97042918454936e-09,3.85092274678112e-07,9.0237339055794e-08,3.65416309012876e-09,1.96796137339056e-10,2.6675321888412e-12,3.79094420600858e-06,105.380054774678,24.6931108273391,4.26758894433262,316.977238197425,105.035785407725,16.9586394849785,27.9653905579399,29.1640965665236,33.6745343347639,4.51033905579399,16.1218228324678,16.2427729667382,16.2456092022747,45.8662722349356,99.966762467382
"300392",2017-06-23 22:45:00,6.98901287553648e-09,3.84899141630901e-07,9.02731759656652e-08,3.65547210300429e-09,1.96751072961373e-10,2.68139484978541e-12,3.7881974248927e-06,105.29571929485,24.6964023629614,4.26360523566953,316.935010729614,105.047497854077,16.9701587982833,27.9619978540773,29.1611459227468,33.6714699570815,4.51032618025751,16.133526192618,16.2545600863949,16.2570141972532,45.8437871978541,99.9794009341416
"305051",2017-06-23 22:55:00,6.99809421841542e-09,3.84916488222698e-07,9.02933618843683e-08,3.6569164882227e-09,1.98807280513919e-10,2.70008565310492e-12,3.78565310492505e-06,105.259147198287,24.6920100910064,4.2628826313212,317.114284796574,105.103053533191,16.9685417558887,27.9566188436831,29.1562633832976,33.6672312633833,4.51086937901499,16.1320751122698,16.2544290356103,16.2546698433191,45.8899653757173,99.9613666691435
"30972",2017-06-23 23:05:00,7.01982832618026e-09,3.85759656652361e-07,9.04907725321888e-08,3.66384120171674e-09,1.97875536480687e-10,2.69778969957082e-12,3.78909871244635e-06,105.277364299356,24.6979584143991,4.26259342347854,317.254002145923,105.127654506438,16.9585987124464,27.9558025751073,29.1556566523605,33.6665064377682,4.51101716738197,16.1235255296781,16.2462419508369,16.2464746308584,45.8402592736695,99.9623754499356
"31438",2017-06-23 23:15:00,7.0175321888412e-09,3.85843347639485e-07,9.04905579399142e-08,3.66244635193133e-09,1.97156652360515e-10,2.68738197424893e-12,3.79064377682403e-06,105.354885020172,24.7082994595708,4.2639465554485,316.895332618026,105.034120171674,16.9701888412017,27.9632875536481,29.1622253218884,33.6731223175966,4.51077682403433,16.1368819476609,16.2572183246567,16.2574599108798,45.8439930275537,99.9642509006009
